transaction_id,user_id,merchant,description,amount,category,transaction_type,payment_method,account_type,transaction_date,currency,location,recurring
TXN611023,USR30891,DMart,Grocery purchase,1887.14,Groceries,expense,Debit Card,Savings Account,2030-12-20,INR,Bengaluru,No
TXN611024,USR30891,IRCTC,Travel booking,3375.11,Travel,expense,Net Banking,Savings Account,2030-12-21,INR,Bengaluru,No
TXN611025,USR30891,Stationery Shop,Miscellaneous expense,475.27,Other,expense,UPI,Savings Account,2030-12-22,INR,Bengaluru,No
TXN611026,USR30891,IndiGo Airlines,Travel booking,2028.0,Travel,expense,Credit Card,Credit Card,2030-12-22,INR,Bengaluru,No
TXN611027,USR30891,HP Petrol Pump,Ride / fuel expense,1328.71,Transportation,expense,UPI,Savings Account,2030-12-24,INR,Bengaluru,No
TXN611028,USR30891,Local Kirana Store,Grocery purchase,1305.07,Groceries,expense,UPI,Savings Account,2030-12-26,INR,Bengaluru,No
TXN611029,USR30891,Great Learning Course,Online course payment,1436.58,Education,expense,Credit Card,Credit Card,2030-12-29,INR,Bengaluru,No
TXN611030,USR30891,Ola Cabs,Ride / fuel expense,715.89,Transportation,expense,UPI,Savings Account,2030-12-30,INR,Bengaluru,No
TXN611031,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,564.89,Healthcare,expense,UPI,Savings Account,2030-12-30,INR,Bengaluru,No
TXN611032,USR30891,Rapido,Ride / fuel expense,847.11,Transportation,expense,UPI,Savings Account,2030-12-31,INR,Bengaluru,No
TXN611033,USR30891,Flipkart,Online/offline shopping purchase,2115.34,Shopping,expense,UPI,Savings Account,2030-12-31,INR,Bengaluru,No
TXN611034,USR30891,Third Wave Coffee,Food order / dining,767.39,Food & Dining,expense,UPI,Savings Account,2030-12-31,INR,Bengaluru,No
