transaction_id,user_id,merchant,description,amount,category,transaction_type,payment_method,account_type,transaction_date,currency,location,recurring
TXN811019,USR30891,PVR Cinemas,Entertainment purchase,250.66,Entertainment,expense,Credit Card,Credit Card,2033-02-16,INR,Bengaluru,No
TXN811020,USR30891,Side Business Sales Revenue,Business sales revenue received,8550.23,Business,income,UPI,Savings Account,2033-02-17,INR,Bengaluru,No
TXN811021,USR30891,DMart,Grocery purchase,942.9,Groceries,expense,Debit Card,Savings Account,2033-02-19,INR,Bengaluru,No
TXN811022,USR30891,GST Payment - Freelance,Advance tax / GST payment,1173.19,Tax,expense,Net Banking,Savings Account,2033-02-20,INR,Bengaluru,Yes
TXN811023,USR30891,Ola Cabs,Ride / fuel expense,1057.84,Transportation,expense,Credit Card,Credit Card,2033-02-20,INR,Bengaluru,No
TXN811024,USR30891,Flipkart,Online/offline shopping purchase,2258.61,Shopping,expense,Debit Card,Savings Account,2033-02-20,INR,Bengaluru,No
TXN811025,USR30891,MakeMyTrip,Travel booking,3823.98,Travel,expense,Net Banking,Savings Account,2033-02-20,INR,Bengaluru,No
TXN811026,USR30891,WazirX Staking Payout,Crypto staking reward credited,1724.1,Crypto Staking Yield,income,Net Banking,Savings Account,2033-02-22,INR,Bengaluru,Yes
TXN811027,USR30891,Rapido,Ride / fuel expense,1327.43,Transportation,expense,UPI,Savings Account,2033-02-24,INR,Bengaluru,No
TXN811028,USR30891,Coursera Subscription,Online course payment,744.06,Education,expense,Credit Card,Credit Card,2033-02-25,INR,Bengaluru,No
TXN811029,USR30891,Swiggy,Food order / dining,926.96,Food & Dining,expense,UPI,Savings Account,2033-02-26,INR,Bengaluru,No
TXN811030,USR30891,Flipkart,Online/offline shopping purchase,3152.9,Shopping,expense,Credit Card,Credit Card,2033-02-27,INR,Bengaluru,No
TXN811031,USR30891,Phoenix Mall,Online/offline shopping purchase,1393.88,Shopping,expense,Debit Card,Savings Account,2033-02-27,INR,Bengaluru,No
TXN811032,USR30891,Ola Cabs,Ride / fuel expense,1399.91,Transportation,expense,Cash,Savings Account,2033-02-27,INR,Bengaluru,No
TXN811033,USR30891,Local ATM Withdrawal,Miscellaneous expense,229.79,Other,expense,UPI,Savings Account,2033-02-27,INR,Bengaluru,No
TXN811034,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,556.42,Healthcare,expense,Debit Card,Savings Account,2033-02-28,INR,Bengaluru,No
TXN812001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,108000,Salary,income,Net Banking,Savings Account,2033-03-01,INR,Bengaluru,Yes
TXN812002,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2033-03-02,INR,Bengaluru,Yes
TXN812003,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2033-03-02,INR,Bengaluru,Yes
TXN812004,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2033-03-03,INR,Bengaluru,Yes
TXN812005,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2033-03-04,INR,Bengaluru,Yes
TXN812006,USR30891,Uber,Ride / fuel expense,206.07,Transportation,expense,UPI,Savings Account,2033-03-04,INR,Bengaluru,No
TXN812007,USR30891,BESCOM Electricity,Electricity bill payment,1066.94,Utilities,expense,UPI,Savings Account,2033-03-05,INR,Bengaluru,Yes
TXN812008,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2033-03-06,INR,Bengaluru,Yes
TXN812009,USR30891,Local Sweets Shop,Holi festival sweets and celebration expenses,1067.56,Food & Dining,expense,Cash,Savings Account,2033-03-06,INR,Bengaluru,No
TXN812010,USR30891,BWSSB Water Bill,Water bill payment,397.28,Utilities,expense,Net Banking,Savings Account,2033-03-07,INR,Bengaluru,Yes
TXN812011,USR30891,Local Kirana Store,Grocery purchase,832.14,Groceries,expense,Debit Card,Savings Account,2033-03-07,INR,Bengaluru,No
TXN812012,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2033-03-08,INR,Bengaluru,Yes
TXN812013,USR30891,Courier - Delhivery,Miscellaneous expense,355.85,Other,expense,Cash,Savings Account,2033-03-09,INR,Bengaluru,No
TXN812014,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2033-03-10,INR,Bengaluru,Yes
TXN812015,USR30891,Amazon.in,Holi festival colors and party supplies,1094.6,Shopping,expense,UPI,Savings Account,2033-03-11,INR,Bengaluru,No
TXN812016,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2033-03-12,INR,Bengaluru,Yes
TXN812017,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,883.21,Healthcare,expense,UPI,Savings Account,2033-03-12,INR,Bengaluru,No
TXN812018,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,1182.99,Healthcare,expense,UPI,Savings Account,2033-03-14,INR,Bengaluru,No
TXN812019,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2033-03-15,INR,Bengaluru,Yes
TXN812020,USR30891,Mutual Fund Redemption Gain,Investment payout received,1467.32,Investments,income,Net Banking,Savings Account,2033-03-16,INR,Bengaluru,No
TXN812021,USR30891,Myntra,Online/offline shopping purchase,2729.09,Shopping,expense,Credit Card,Credit Card,2033-03-16,INR,Bengaluru,No
TXN812022,USR30891,Manipal Diagnostic Lab,Full body health checkup,5103.24,Healthcare,expense,UPI,Savings Account,2033-03-18,INR,Bengaluru,No
TXN812023,USR30891,Myntra,Online/offline shopping purchase,843.19,Shopping,expense,Credit Card,Credit Card,2033-03-18,INR,Bengaluru,No
TXN812024,USR30891,Zomato,Food order / dining,917.11,Food & Dining,expense,UPI,Savings Account,2033-03-19,INR,Bengaluru,No
TXN812025,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,1101.3,Healthcare,expense,Cash,Savings Account,2033-03-19,INR,Bengaluru,No
TXN812026,USR30891,Upwork Client Payment,Freelance project payment received,6329.83,Freelancing,income,UPI,Savings Account,2033-03-20,INR,Bengaluru,No
TXN812027,USR30891,GST Payment - Freelance,Advance tax / GST payment,966.85,Tax,expense,Net Banking,Savings Account,2033-03-20,INR,Bengaluru,Yes
TXN812028,USR30891,BookMyShow,Entertainment purchase,461.45,Entertainment,expense,UPI,Savings Account,2033-03-23,INR,Bengaluru,No
TXN812029,USR30891,Local Kirana Store,Grocery purchase,381.08,Groceries,expense,Debit Card,Savings Account,2033-03-26,INR,Bengaluru,No
TXN812030,USR30891,Flipkart,Online/offline shopping purchase,1028.65,Shopping,expense,Debit Card,Savings Account,2033-03-27,INR,Bengaluru,No
TXN812031,USR30891,HP Petrol Pump,Ride / fuel expense,357.42,Transportation,expense,UPI,Savings Account,2033-03-29,INR,Bengaluru,No
TXN812032,USR30891,Coursera Subscription,Online course payment,995.71,Education,expense,Credit Card,Credit Card,2033-03-30,INR,Bengaluru,No
TXN812033,USR30891,Coursera Subscription,Online course payment,2393.02,Education,expense,Credit Card,Credit Card,2033-03-30,INR,Bengaluru,No
TXN812034,USR30891,Rapido,Ride / fuel expense,860.97,Transportation,expense,UPI,Savings Account,2033-03-30,INR,Bengaluru,No
TXN812035,USR30891,Namma Metro,Ride / fuel expense,214.36,Transportation,expense,Credit Card,Credit Card,2033-03-31,INR,Bengaluru,No
TXN812036,USR30891,Local Kirana Store,Grocery purchase,430.53,Groceries,expense,Cash,Savings Account,2033-03-31,INR,Bengaluru,No
TXN813001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,108000,Salary,income,Net Banking,Savings Account,2033-04-01,INR,Bengaluru,Yes
TXN813002,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2033-04-02,INR,Bengaluru,Yes
TXN813003,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2033-04-02,INR,Bengaluru,Yes
TXN813004,USR30891,More Supermarket,Grocery purchase,1149.04,Groceries,expense,Cash,Savings Account,2033-04-02,INR,Bengaluru,No
TXN813005,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2033-04-03,INR,Bengaluru,Yes
TXN813006,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2033-04-04,INR,Bengaluru,Yes
TXN813007,USR30891,More Supermarket,Grocery purchase,296.46,Groceries,expense,Debit Card,Savings Account,2033-04-04,INR,Bengaluru,No
TXN813008,USR30891,BESCOM Electricity,Electricity bill payment,1360.59,Utilities,expense,UPI,Savings Account,2033-04-05,INR,Bengaluru,Yes
TXN813009,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2033-04-06,INR,Bengaluru,Yes
TXN813010,USR30891,Side Business Sales Revenue,Business sales revenue received,3967.06,Business,income,UPI,Savings Account,2033-04-07,INR,Bengaluru,No
TXN813011,USR30891,BWSSB Water Bill,Water bill payment,260.55,Utilities,expense,Net Banking,Savings Account,2033-04-07,INR,Bengaluru,Yes
TXN813012,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2033-04-08,INR,Bengaluru,Yes
TXN813013,USR30891,Great Learning Course,Online course payment,2236.49,Education,expense,Credit Card,Credit Card,2033-04-09,INR,Bengaluru,No
TXN813014,USR30891,Udemy,Online course payment,1431.9,Education,expense,Credit Card,Credit Card,2033-04-09,INR,Bengaluru,No
TXN813015,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2033-04-10,INR,Bengaluru,Yes
TXN813016,USR30891,Zerodha - Dividend Payout,Investment payout received,958.69,Investments,income,Net Banking,Savings Account,2033-04-11,INR,Bengaluru,No
TXN813017,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2033-04-12,INR,Bengaluru,Yes
TXN813018,USR30891,Coursera Subscription,Online course payment,2348.19,Education,expense,Credit Card,Credit Card,2033-04-12,INR,Bengaluru,No
TXN813019,USR30891,Courier - Delhivery,Miscellaneous expense,668.97,Other,expense,UPI,Savings Account,2033-04-12,INR,Bengaluru,No
TXN813020,USR30891,Myntra,Online/offline shopping purchase,1336.36,Shopping,expense,Credit Card,Credit Card,2033-04-12,INR,Bengaluru,No
TXN813021,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2033-04-15,INR,Bengaluru,Yes
TXN813022,USR30891,Courier - Delhivery,Miscellaneous expense,608.98,Other,expense,UPI,Savings Account,2033-04-17,INR,Bengaluru,No
TXN813023,USR30891,Fiverr Freelance Order,Freelance project payment received,8732.02,Freelancing,income,Net Banking,Savings Account,2033-04-19,INR,Bengaluru,No
TXN813024,USR30891,GST Payment - Freelance,Advance tax / GST payment,1575.51,Tax,expense,Net Banking,Savings Account,2033-04-20,INR,Bengaluru,Yes
TXN813025,USR30891,Tata 1mg,Pharmacy / clinic payment,695.75,Healthcare,expense,Debit Card,Savings Account,2033-04-20,INR,Bengaluru,No
TXN813026,USR30891,Phoenix Mall,Online/offline shopping purchase,2207.7,Shopping,expense,Credit Card,Credit Card,2033-04-20,INR,Bengaluru,No
TXN813027,USR30891,Swiggy,Food order / dining,449.42,Food & Dining,expense,UPI,Savings Account,2033-04-21,INR,Bengaluru,No
TXN813028,USR30891,Urgent Plumbing Services,Emergency home plumbing repair,5511.44,Other,expense,Cash,Savings Account,2033-04-22,INR,Bengaluru,No
TXN813029,USR30891,Goa Beach Resort Booking,Travel booking,978.05,Travel,expense,Credit Card,Credit Card,2033-04-23,INR,Bengaluru,No
TXN813030,USR30891,Apollo Pharmacy,Pharmacy / clinic payment,1381.63,Healthcare,expense,UPI,Savings Account,2033-04-25,INR,Bengaluru,No
TXN813031,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,1014.03,Healthcare,expense,Cash,Savings Account,2033-04-26,INR,Bengaluru,No
TXN813032,USR30891,IndiGo Airlines,Travel booking,2369.74,Travel,expense,Net Banking,Savings Account,2033-04-27,INR,Bengaluru,No
TXN813033,USR30891,Udemy,Online course payment,958.57,Education,expense,Credit Card,Credit Card,2033-04-27,INR,Bengaluru,No
TXN813034,USR30891,OYO Rooms,Travel booking,1531.82,Travel,expense,Credit Card,Credit Card,2033-04-29,INR,Bengaluru,No
